Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Time to resolve insolvency (years),IC.ISV.DURS,Australia,AUS,..,..,1,1,1,1,1,1,1,1,1,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Australia,AUS,..,11.72,..,..,..,..,10.83,..,..,10.51,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Australia,AUS,..,5.73,..,..,..,..,5.33,..,..,5.18,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Australia,AUS,..,17.86,..,..,..,..,16.44,..,..,15.96,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Total fisheries production (metric tons),ER.FSH.PROD.MT,Australia,AUS,249906,251459,290846.625,295670.15625,278254.375,272000.8125,286995.9375,313409.28125,319470.375,322235.21875,..,..
Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,Australia,AUS,..,124.185840006199,62.9272199098569,57.9284716264744,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Australia,AUS,503820,608210,673130,670930,581890,593500,594580,573390,619790,615380,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Australia,AUS,3.48454898146657,2.85648379979069,8.68060270697945,5.39120459516169,5.3058178040769,4.75732785481532,3.2786568695434,4.07366791539908,5.05616495176996,5.48041543739468,5.35585560534643,..
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,Australia,AUS,19318743724.0756,18821546023.5147,46714016758.3861,49138172006.1935,52837027749.6145,53910325023.2378,45712035070.596,53555791522.7773,66597718118.1818,53880533420.3007,58754685703.4779,43012629264.9892
Total reserves in months of imports,FI.RES.TOTL.MO,Australia,AUS,3.2911342342281,2.06379898799533,1.35294857938808,1.39781271202494,1.58730366371022,1.67729283474131,1.61982516446967,1.94321775330222,2.13654886567441,1.59641579807197,1.83833706456851,1.66543606219842
Total reserves minus gold (current US$),FI.RES.XGLD.CD,Australia,AUS,16264538724.0756,18118130673.5147,42783351486.9461,44866044630.8335,49744613432.5345,50814059629.7978,43058855070.596,50872093722.7773,63561315118.1818,51048086920.3007,56363575703.4779,39619995864.9892
Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,Australia,AUS,..,..,47.3,47.2,47.3,47.4,47.6,47.6,47.5,47.4,47.4,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Australia,AUS,32.2198286534938,41.0290111758291,41.9067330593482,43.2103466719308,41.2084303462784,42.506490337998,41.4943730799132,40.7776414241103,41.8187203488936,43.2626476825205,45.7104594710859,43.9778527458425
Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Australia,AUS,7.88797830655694,9.46210853159554,8.20604610790337,7.78445122219314,7.66945967589066,8.46931517305938,8.77046781170246,9.96731890825776,10.054840951082,9.96521984454625,10.2412341533068,6.51655373577489
"Trademark applications, direct nonresident",IP.TMK.NRES,Australia,AUS,9189,15589,20459,21578,22055,22971,23672,25266,28265,30852,29457,..
"Trademark applications, direct resident",IP.TMK.RESD,Australia,AUS,12826,27301,40154,41181,39675,41682,47088,47059,46344,48283,44189,..
"Trademark applications, nonresident, by count",IP.TMK.NRCT,Australia,AUS,..,..,41718,43522,44608,46751,49016,53505,57848,63744,61791,..
"Trademark applications, resident, by count",IP.TMK.RSCT,Australia,AUS,..,..,69064,70602,69285,71933,80792,81395,80230,83643,78307,..
"Trademark applications, total",IP.TMK.TOTL,Australia,AUS,22015,42890,60613,62759,61730,64653,70760,72325,74609,79135,73646,..
Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,Australia,AUS,34.821986433365,21.7852704934953,12.6278610796613,12.1385318591524,11.6256278578571,10.6932244780756,9.38454626103003,9.41446188413572,9.05227338323452,8.22831352185592,7.86375576972614,6.65419458440823
Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,Australia,AUS,34.5316835690027,34.624136362135,25.4925963800383,26.2801048418486,24.4276722281025,22.3464632387975,21.2706030109255,19.8903169962239,18.7464393539089,19.1379745786675,18.413055312201,24.3555794164956
"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,Australia,AUS,33.585195855591,21.2591193819431,12.40795554354,11.9255457764021,11.4263327730918,10.5238546171883,9.25088793505287,9.28265872245938,8.93041742331858,8.12396421177549,7.77125693480058,6.56383436731353
"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,Australia,AUS,33.5926252026927,33.944885924842,25.1088677487659,25.8781142939006,24.0505551335902,22.0066938561792,20.9744644595573,19.5827132313305,18.450252069552,18.8269949785327,18.0951768050142,23.5629011268895
Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,Australia,AUS,42.4287631023628,48.1587863620814,61.5573897573186,59.929711373303,58.6908208863022,60.3643211605667,63.3304044658712,64.7057018127764,64.9295943222643,65.7509954738736,65.1827095466565,53.4405767510275
Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,Australia,AUS,30.6244689669329,33.6943883305709,44.5380625753604,42.7100986762787,42.8014918725924,45.1291964105427,46.5040096381118,50.1446386193497,51.1483961953829,51.232144008719,50.8087928965027,17.4829372717191
"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,Australia,AUS,40.921798686877,46.9956702565009,60.4854100521715,58.8781678576731,57.684699559653,59.4082113642669,62.4284284289993,63.7998172086035,64.0555533263587,64.9171586254628,64.4159862573132,52.7148837981638
"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,Australia,AUS,29.7916638203279,33.0333775325401,43.8676510748296,42.0567886505726,42.1407177265723,44.4430243286963,45.8565606664033,49.3691517514703,50.3402691541716,50.399655095517,49.9316422572386,16.9139364453848
"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,Australia,AUS,..,87,87,87,87,87,87,87,87,87,87,..
Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,Australia,AUS,..,72,78,82,85,79,73,78,82,79,..,..
UHC service coverage index,SH.UHC.SRVS.CV.XD,Australia,AUS,..,..,..,..,..,..,86,..,87,..,..,..
Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,Australia,AUS,..,3.65000009536743,3.16000008583069,3.02999997138977,3.42000007629395,..,..,..,..,..,..,..
"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,Australia,AUS,..,3.41000008583069,3.4300000667572,3.41000008583069,3.25999999046326,..,..,..,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Australia,AUS,..,3.90000009536743,2.86999988555908,2.67000007629395,3.52999997138977,..,..,..,..,..,..,..
Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,Australia,AUS,..,10.25,8.60999965667725,9.23999977111816,8.63000011444092,..,..,..,..,..,..,..
"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,Australia,AUS,..,9.60000038146973,8.93000030517578,9.48999977111816,8.02999973297119,..,..,..,..,..,..,..
"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,Australia,AUS,..,10.8100004196167,8.36999988555908,9,9.01000022888184,..,..,..,..,..,..,..
Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,Australia,AUS,..,6.42000007629395,4.8600001335144,5.21000003814697,5.88000011444092,..,..,..,..,..,..,..
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,Australia,AUS,..,7.51000022888184,5.8600001335144,5.82000017166138,6.82000017166138,..,..,..,..,..,..,..
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,Australia,AUS,..,5.75,4.19000005722046,4.73000001907349,5.17999982833862,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,Australia,AUS,..,6.06,5.31,5.33,5.61,6.17,6.07,5.78,5.67,5.32,5.11,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Australia,AUS,7.19,6.06,5.3,5.33,5.61,6.17,6.07,5.78,5.67,5.32,5.1,6.35
"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,Australia,AUS,..,6.46,4.9,5.14,5.71,6,6.04,5.65,5.53,5.28,5.21,..
"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,Australia,AUS,6.74,6.46,4.89,5.14,5.71,6,6.04,5.65,5.52,5.28,5.21,6.55
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Australia,AUS,..,6.28,5.08,5.22,5.66,6.08,6.05,5.71,5.59,5.3,5.16,6.61
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,Australia,AUS,6.93,6.28,5.08,5.22,5.66,6.08,6.05,5.71,5.59,5.3,5.16,6.46
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,Australia,AUS,..,11.25,10.75,10.92,11.33,12.45,11.91,11.41,11.5,10.72,10.65,..
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,Australia,AUS,12.78,11.23,10.78,10.96,11.36,12.47,11.91,11.4,11.47,10.68,10.6,13.18
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,Australia,AUS,..,12.93,11.84,12.36,12.97,14.06,14.22,13.85,13.74,12.96,12.98,..
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,Australia,AUS,13.23,12.89,11.94,12.46,13.04,14.11,14.24,13.82,13.65,12.83,12.82,15.27
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,Australia,AUS,..,12.12,11.32,11.67,12.18,13.28,13.11,12.67,12.66,11.87,11.84,..
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,Australia,AUS,13.02,12.09,11.38,11.73,12.22,13.31,13.11,12.64,12.59,11.78,11.74,14.25
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Urban land area (sq. km),AG.LND.TOTL.UR.K2,Australia,AUS,36745.70313,36745.70313,..,..,..,..,..,..,..,..,..,..
Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,Australia,AUS,0.022649053,0.022649053,..,..,..,..,..,..,..,..,..,..
Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,Australia,AUS,1739.064575,1739.064575,..,..,..,..,..,..,..,..,..,..
Urban population,SP.URB.TOTL,Australia,AUS,14579227,16133530,19056040,19414834,19775013,20095657,20410546,20755798,21133982,21488110,21845994,22152761
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Australia,AUS,85.433,84.235,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,86.241
Urban population growth (annual %),SP.URB.GROW,Australia,AUS,1.44486746340481,1.03213873124927,1.52795741614347,1.86533013697943,1.83817579922612,1.60845510176755,1.55480059894141,1.67739012761928,1.80566369778429,1.66174925937128,1.65178048674511,1.39445750643396
Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,Australia,AUS,3.444101866,3.584147483,..,..,..,..,..,..,..,..,..,..
"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,Australia,AUS,..,9.24999988079071,8.35999992489814,8.28000023961068,7.88000011444092,8.27000001072884,8.21999981999398,8.39000010490418,8.33999966084957,8.13999985158443,8.18999977409839,..
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,Australia,AUS,..,14.91000020504,13.6900002360344,12.9099999964237,12.7299997359514,13.0200001895428,13.0800003409386,12.9800001978875,12.7999996244908,12.8199998438358,12.7099999636411,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Australia,AUS,..,12.429999947548,11.2700001895428,10.8100003749132,10.5200001895428,10.8499996513128,10.8600001186132,10.8699996173382,10.7400001883507,10.6399998068809,10.6100000739097,..
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,Australia,AUS,..,85.4400024414063,87.0500030517578,87.3399963378906,87.7799987792969,87.4400024414063,87.4300003051758,87.4100036621094,87.5599975585938,88.0299987792969,87.6699981689453,..
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,Australia,AUS,..,75.8099975585938,78.2200012207031,79.0800018310547,79.3000030517578,79.0100021362305,79.129997253418,79.1399993896484,79.2600021362305,79.6500015258789,79.7200012207031,..
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,Australia,AUS,..,80.0199966430664,82.2099990844727,82.8300018310547,83.1600036621094,82.8600006103516,82.9400024414063,82.9499969482422,83.0999984741211,83.5400009155273,83.4199981689453,..
Wanted fertility rate (births per woman),SP.DYN.WFRT,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Australia,AUS,..,..,..,79.1494248662311,..,..,..,..,86.4937303952343,..,..,..
Wholesale price index (2010 = 100),FP.WPI.TOTL,Australia,AUS,93.6967094044085,..,..,..,..,..,..,..,..,..,..,..
Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,Australia,AUS,75,81.25,91.25,91.25,93.75,96.875,96.875,96.875,96.875,96.875,96.875,96.875
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Australia,AUS,9.7,10.2,11.2,11.3,11.4,11.6,11.7,11.9,12.1,12.2,12.3,..
